value_set_name,code_system,logical_definition,code,code_description,concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
NA,NA,NA,NA,NA,8839,micromole per deciliter,Unit,UCUM,Unit,S,umol/dL,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,8840,milligram per deciliter,Unit,UCUM,Unit,S,mg/dL,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,8842,nanogram per milliliter,Unit,UCUM,Unit,S,ng/mL,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,8843,nanomole per milliliter,Unit,UCUM,Unit,S,nmol/mL,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,8845,picogram per milliliter,Unit,UCUM,Unit,S,pg/mL,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,8848,thousand per microliter,Unit,UCUM,Unit,S,10*3/uL,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,8849,percent enzyme activity,Unit,UCUM,Unit,S,%(enzyme'activity},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,8857,liter per 24 hours,Unit,UCUM,Unit,S,L/(24.h),1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,8859,microgram per milliliter,Unit,UCUM,Unit,S,ug/mL,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,8860,microunit per milliliter,Unit,UCUM,Unit,S,10*-6.[U]/mL,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,8861,milligram per milliliter,Unit,UCUM,Unit,S,mg/mL,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,8862,milliosmole per kilogram,Unit,UCUM,Unit,S,mosm/kg,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,8873,log copies per milliliter,Unit,UCUM,Unit,S,lg({copies})/mL,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,8875,microequivalent per liter,Unit,UCUM,Unit,S,10*-6.eq/L,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,8876,millimeter mercury column,Unit,UCUM,Unit,S,mm[Hg],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,8881,nanomole of bone collagen equivalent per liter,Unit,UCUM,Unit,S,nmol{BColl}eq/L,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,8888,cells per cubic millimeter,Unit,UCUM,Unit,S,{cells}/mm3,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,8889,cells per high power field,Unit,UCUM,Unit,S,{cells}/[HPF],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,8891,Meter per cubic millimeter,Unit,UCUM,Unit,NA,m/mm3,1970-01-01,2014-01-03,D
NA,NA,NA,NA,NA,8903,Kelvin per cubic millimeter,Unit,UCUM,Unit,NA,K/mm3,1970-01-01,2014-01-03,U
NA,NA,NA,NA,NA,8906,microgram per 24 hours,Unit,UCUM,Unit,S,ug/(24.h),1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,8907,micromole per 24 hours,Unit,UCUM,Unit,S,umol/(24.h),1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,8908,milligram per 12 hours,Unit,UCUM,Unit,S,mg/(12.h),1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,8909,milligram per 24 hours,Unit,UCUM,Unit,S,mg/(24.h),1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,8910,millimole per 24 hours,Unit,UCUM,Unit,S,mmol/(24.h),1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,8915,unit per gram of creatinine,Unit,UCUM,Unit,S,[U]/g{creat},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,8916,Unit per gram of Hemoglobin,Unit,UCUM,Unit,NA,U/g{HGB},1970-01-01,2014-01-03,U
NA,NA,NA,NA,NA,8923,international unit per liter,Unit,UCUM,Unit,S,[iU]/L,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,8924,kilounit per liter class,Unit,UCUM,Unit,S,10*3.[U]/L{class},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,8927,meter per square kilogram,Unit,UCUM,Unit,S,m/kg2,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,8928,microequivalent per 24 hours,Unit,UCUM,Unit,S,10*-6.eq/(24.h),1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,8929,microequivalent per kilogram,Unit,UCUM,Unit,S,10*-6.eq/kg,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,8930,milliliter per 24 hours,Unit,UCUM,Unit,S,mL/(24.h),1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,8931,million per cubic millimeter,Unit,UCUM,Unit,S,10*6/mm3,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,8938,thousandth per microliter,Unit,UCUM,Unit,S,10*-3/uL,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,8950,gram per deciliter calculated,Unit,UCUM,Unit,S,g/dL{calc},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,8953,microgram per milliequivalent,Unit,UCUM,Unit,S,ug/10*-3.eq,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,8954,milligram per deciliter adult,Unit,UCUM,Unit,S,mg/dL{adult},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,8955,nanomole per second and liter,Unit,UCUM,Unit,S,nmol/s/L,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,8961,thousand per cubic millimeter,Unit,UCUM,Unit,S,10*3/mm3,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,8967,Gram per deciliter and percent,Unit,UCUM,Unit,NA,g/dL.[%],1970-01-01,2014-01-03,U
NA,NA,NA,NA,NA,8978,Thousand per cubic millimeter4,Unit,UCUM,Unit,NA,10*3/mm4,1970-01-01,2014-01-03,U
NA,NA,NA,NA,NA,8979,unit per gram of total protein,Unit,UCUM,Unit,S,[U]/g{tot'prot},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,8980,arbitrary unit per milliliter,Unit,UCUM,Unit,S,[arb'U]/mL,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,8985,international unit per milliliter,Unit,UCUM,Unit,S,[iU]/mL,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,8989,microgram of fibrinogen equivalent unit per milliliter,Unit,UCUM,Unit,S,ug{FEU}/mL,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,8990,Microgram per milliliter of FEU,Unit,UCUM,Unit,NA,ug/mL{FEU},1970-01-01,2014-01-03,U
NA,NA,NA,NA,NA,8991,milliosmole per kilogram of H20,Unit,UCUM,Unit,S,mosm/kg{H20},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,8992,nanogram per deciliter per hour,Unit,UCUM,Unit,S,ng/dL/h,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,8993,nanomole per hour and milligram,Unit,UCUM,Unit,S,nmol/h/mg,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,8998,complement activity enzyme unit,Unit,UCUM,Unit,S,[CAE'U],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9014,microgram per gram of creatinine,Unit,UCUM,Unit,S,ug/g{creat},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9015,micromole per gram of creatinine,Unit,UCUM,Unit,S,umol/g{creat},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9016,microunit per gram of hemoglobin,Unit,UCUM,Unit,S,10*-6.[U]/g{HGB},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9017,milligram per gram of creatinine,Unit,UCUM,Unit,S,mg/g{creat},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9018,millimole per gram of creatinine,Unit,UCUM,Unit,S,mmol/g{creat},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9019,millimole per mole of creatinine,Unit,UCUM,Unit,S,mmol/mol{creat},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9020,nanogram per milliliter and hour,Unit,UCUM,Unit,S,ng/mL/h,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9028,milligram per deciliter calculated,Unit,UCUM,Unit,S,mg/dL{calc},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9031,unit per billion red blood cells,Unit,UCUM,Unit,S,[U]/10*12.{RBC},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9032,per 100 white blood cells,Unit,UCUM,Unit,S,/100.{WBC},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9040,milli-international unit per liter,Unit,UCUM,Unit,S,10*-3.[iU]/L,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9046,microgram equivalent per milliliter,Unit,UCUM,Unit,S,ug{eq}/mL,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9058,kilo-international unit per liter,Unit,UCUM,Unit,S,10*3.[iU]/L,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9061,microgram per deciliter of thyroxine,Unit,UCUM,Unit,S,ug/dL{thyroxine},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9062,Milliliter per minute per 1.73 meter,Unit,UCUM,Unit,NA,mL/min/{1.73}m,1970-01-01,2014-01-03,U
NA,NA,NA,NA,NA,9063,nanomole per millimole of creatinine,Unit,UCUM,Unit,S,nmol/mmol{creat},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9072,microgram per milligram of creatinine,Unit,UCUM,Unit,S,ug/mg{creat},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9073,micromole per millimole of creatinine,Unit,UCUM,Unit,S,umol/mmol{creat},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9074,milligram per milligram of creatinine,Unit,UCUM,Unit,S,mg/mg{creat},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9075,milligram per millimole of creatinine,Unit,UCUM,Unit,S,mg/mmol{creat},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9081,nanogram per milliliter of trypsinogen,Unit,UCUM,Unit,S,ng/mL{trypsinogen},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9083,unit per milliliter of red blood cells,Unit,UCUM,Unit,S,[U]/mL{RBC},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9084,log international unit per milliliter,Unit,UCUM,Unit,S,lg([iU])/mL,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9093,micro-international unit per milliliter,Unit,UCUM,Unit,S,10*-6.[iU]/mL,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9096,Log10 international units per milliliter,Unit,UCUM,Unit,NA,[{log10}]'[iU]/mL,1970-01-01,2014-01-03,U
NA,NA,NA,NA,NA,9098,milligram per deciliter of phenylalanine,Unit,UCUM,Unit,S,mg/dL{phenylalanine},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9099,IgA phospholipid unit,Unit,UCUM,Unit,S,[APL'U],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9100,IgG phospholipid unit,Unit,UCUM,Unit,S,[GPL'U],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9101,IgM phospholipid unit,Unit,UCUM,Unit,S,[MPL'U],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9107,International Unit per gram of hemoglobin,Unit,UCUM,Unit,NA,[iU]/g{HGB},1970-01-01,2014-01-03,U
NA,NA,NA,NA,NA,9108,Kelvin International Units per milliliter,Unit,UCUM,Unit,NA,K[iU]/mL,1970-01-01,2014-01-03,U
NA,NA,NA,NA,NA,9113,nanogram per milliliter of red blood cells,Unit,UCUM,Unit,S,ng/mL{RBC},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9114,nanomole of bone collagen equivalent per millimole of creatinine,Unit,UCUM,Unit,S,nmol{BColl}eq/mmol{creat},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9117,milliliter per minute per 1.73 square meter,Unit,UCUM,Unit,S,mL/min/1.73.m2,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9145,nanogram per hour per milligram of total protein,Unit,UCUM,Unit,S,ng/h/mg{tot'prot},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9148,picomole per eight times 10 to the 8th red blood cells,Unit,UCUM,Unit,S,pmol/8.10*8.{RBC},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9154,parts per thousand,Unit,UCUM,Unit,S,[ppth],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9155,parts per trillion,Unit,UCUM,Unit,S,[pptr],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9156,IgA phospholipid unit per milliliter,Unit,UCUM,Unit,S,[APL'U]/mL,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9157,IgG phospholipid unit per milliliter,Unit,UCUM,Unit,S,[GPL'U]/mL,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9158,IgM phospholipid unit per milliliter,Unit,UCUM,Unit,S,[MPL'U]/mL,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9161,Bethesda unit,Unit,UCUM,Unit,S,[beth'U],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9163,microunit per liter of thyroid stimulationg hormone (TSH),Unit,UCUM,Unit,S,10*-6.[U]/L{TSH},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9211,minute,Unit,UCUM,Unit,S,',1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9212,second,Unit,UCUM,Unit,S,'',1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9213,Percent Per 100 WBC [Number Fraction Units],Unit,UCUM,Unit,NA,%/100{WBC},1970-01-01,2014-01-03,U
NA,NA,NA,NA,NA,9214,percent slope,Unit,UCUM,Unit,S,%[slope],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9215,percent 0 to 3 hours,Unit,UCUM,Unit,S,%{0'to3'hours},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9216,percent abnormal,Unit,UCUM,Unit,S,%{abnormal},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9217,percent basal activity,Unit,UCUM,Unit,S,%{basal'activity},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9218,percent binding,Unit,UCUM,Unit,S,%{binding},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9219,percent blockade,Unit,UCUM,Unit,S,%{blockade},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9220,percent bound,Unit,UCUM,Unit,S,%{bound},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9221,percent carboxyhemoglobin,Unit,UCUM,Unit,S,%{carboxyhemoglobin},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9222,percent eosinophils,Unit,UCUM,Unit,S,%{eos},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9223,percent excretion,Unit,UCUM,Unit,S,%{excretion},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9224,percent fetal erythrocytes,Unit,UCUM,Unit,S,%{fetal'erythrocytes},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9225,percent hemoglobin A1c,Unit,UCUM,Unit,S,%{HbA1c},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9226,percent hemolysis,Unit,UCUM,Unit,S,%{hemolysis},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9227,percent of bacteria,Unit,UCUM,Unit,S,%{of'bacteria},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9228,percent of lymphocytes,Unit,UCUM,Unit,S,%{of'lymphos},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9229,percent of white blood cells,Unit,UCUM,Unit,S,%{of'WBC},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9230,percent oxygen,Unit,UCUM,Unit,S,%{oxygen},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9231,percent positive,Unit,UCUM,Unit,S,%{positive},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9232,percent sperm motility,Unit,UCUM,Unit,S,%{sperm'motility},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9233,percent total protein,Unit,UCUM,Unit,S,%{tot'prot},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9234,volume percent,Unit,UCUM,Unit,S,%{vol},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9235,per arbitrary unit,Unit,UCUM,Unit,S,/[arb'U],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9236,per entity,Unit,UCUM,Unit,S,/{entity},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9237,per total count,Unit,UCUM,Unit,S,/{tot},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9238,per ten billion,Unit,UCUM,Unit,S,/10*10,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9239,per trillion,Unit,UCUM,Unit,S,/10*12,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9240,per trillion red blood cells,Unit,UCUM,Unit,S,/10*12.{RBC},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9241,per million,Unit,UCUM,Unit,S,/10*6,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9242,per billion,Unit,UCUM,Unit,S,/10*9,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9243,per hundred,Unit,UCUM,Unit,S,/100,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9244,per 100 spermatozoa,Unit,UCUM,Unit,S,/100.{sperm},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9245,per deciliter,Unit,UCUM,Unit,S,/dL,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9246,per gram,Unit,UCUM,Unit,S,/g,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9247,per gram of creatinine,Unit,UCUM,Unit,S,/g{creat},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9248,per gram of hemoglobin,Unit,UCUM,Unit,S,/g{HBG},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9249,per gram of total nitrogen,Unit,UCUM,Unit,S,/g{tot'nit},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9250,per gram of total protein,Unit,UCUM,Unit,S,/g{tot'prot},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9251,per gram of wet tissue,Unit,UCUM,Unit,S,/g{wet'tis},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9252,per kilogram,Unit,UCUM,Unit,S,/kg,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9253,per kilogram body weight,Unit,UCUM,Unit,S,/kg{body'wt},1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9254,per liter,Unit,UCUM,Unit,S,/L,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9255,per square meter,Unit,UCUM,Unit,S,/m2,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9256,per milligram,Unit,UCUM,Unit,S,/mg,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9257,per milliliter,Unit,UCUM,Unit,S,/mL,1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9258,acre (US),Unit,UCUM,Unit,S,[acr_br],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9259,acre (British),Unit,UCUM,Unit,S,[acr_us],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9260,arbitrary unit,Unit,UCUM,Unit,S,[arb'U],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9261,barrel,Unit,UCUM,Unit,S,[bbl_us],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9262,Bodansky unit,Unit,UCUM,Unit,S,[bdsk'U],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9263,board foot,Unit,UCUM,Unit,S,[bf_i],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9264,thermal unit (British),Unit,UCUM,Unit,S,[Btu],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9265,British thermal unit at 39 degrees Fahrenheit,Unit,UCUM,Unit,S,[Btu_39],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9266,british thermal unit at 59 degrees Fahrenheit,Unit,UCUM,Unit,S,[Btu_59],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9267,British thermal unit at 60 degrees Fahrenheit,Unit,UCUM,Unit,S,[Btu_60],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9268,thermal unit (international),Unit,UCUM,Unit,S,[Btu_IT],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9269,mean British Thermal Unit,Unit,UCUM,Unit,S,[Btu_m],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9270,thermochemical British Thermal Unit,Unit,UCUM,Unit,S,[Btu_th],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9271,bushel (US),Unit,UCUM,Unit,S,[bu_us],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9272,velocity of light,Unit,UCUM,Unit,S,[c],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9273,nutrition label calories,Unit,UCUM,Unit,S,[Cal],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9274,carat of gold alloys,Unit,UCUM,Unit,S,[car_Au],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9275,metric carat,Unit,UCUM,Unit,S,[car_m],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9276,50% cell culture infectious dose,Unit,UCUM,Unit,S,[CCID_50],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9277,cubic foot,Unit,UCUM,Unit,S,[cft_i],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9278,colony forming unit,Unit,UCUM,Unit,S,[CFU],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9279,charriere french,Unit,UCUM,Unit,S,[Ch],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9280,Gunter's chain (British),Unit,UCUM,Unit,S,[ch_br],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9281,Gunter's chain (US),Unit,UCUM,Unit,S,[ch_us],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9282,cicero didot's pica,Unit,UCUM,Unit,S,[cicero],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9283,cubic inch,Unit,UCUM,Unit,S,[cin_i],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9284,circular mil,Unit,UCUM,Unit,S,[cml_i],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9285,cord (international),Unit,UCUM,Unit,S,[cr_i],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9286,cord (US),Unit,UCUM,Unit,S,[crd_us],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9287,cup,Unit,UCUM,Unit,S,[cup_us],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9288,cubic yard,Unit,UCUM,Unit,S,[cyd_i],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9289,degree Fahrenheit,Unit,UCUM,Unit,S,[degF],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9290,Didot's point,Unit,UCUM,Unit,S,[didot],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9291,diopter,Unit,UCUM,Unit,S,[diop],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9292,dry pint,Unit,UCUM,Unit,S,[dpt_us],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9293,dry quart,Unit,UCUM,Unit,S,[dqt_us],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9294,dram (apothecary),Unit,UCUM,Unit,S,[dr_ap],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9295,dram (avoirdupois),Unit,UCUM,Unit,S,[dr_av],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9296,drop,Unit,UCUM,Unit,S,[drp],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9297,dye unit,Unit,UCUM,Unit,S,[dye'U],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9298,elementary charge,Unit,UCUM,Unit,S,[e],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9299,permittivity of vacuum,Unit,UCUM,Unit,S,[eps_0],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9300,fluid dram (British),Unit,UCUM,Unit,S,[fdr_br],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9301,fluid dram (US),Unit,UCUM,Unit,S,[fdr_us],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9302,focus forming unit,Unit,UCUM,Unit,S,[FFU],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9303,fluid ounce (British),Unit,UCUM,Unit,S,[foz_br],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9304,fluid ounce (US),Unit,UCUM,Unit,S,[foz_us],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9305,foot (British),Unit,UCUM,Unit,S,[ft_br],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9306,foot (international),Unit,UCUM,Unit,S,[ft_i],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9307,foot (US),Unit,UCUM,Unit,S,[ft_us],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9308,fathom (British),Unit,UCUM,Unit,S,[fth_br],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9309,fathom (international),Unit,UCUM,Unit,S,[fth_i],1970-01-01,2099-12-31,NA
NA,NA,NA,NA,NA,9310,fathom (US),Unit,UCUM,Unit,S,[fth_us],1970-01-01,2099-12-31,NA
